url,comment_user,comment_user_url,comment_date,comment,likes_number,replies_number,replies,hashtag_comment,tagged_users_in_comment,post_url,post_user,comment_id,post_id
"https://www.instagram.com/adhpi_oficial","eli███lus███a7","https://www.instagram.com/elianelustosa7","2024-11-14T16:32:43.000Z","Precisa de quê pra se escrever?",1,1,"[{""likes_number"":0,""reply"":""@elianelustosa7 O ProUrbe é o Programa de Regularização Fundiária Urbana Específica (ProUrbe) voltado a moradores de conjuntos residenciais construído pelo Governo do Estado ou que moram em área de ocupação consolidada em terreno do Estado."",""reply_date"":""2024-11-22T13:58:30.000Z"",""reply_user"":""adh███ofi███l""}]","null","null","https://www.instagram.com/p/DCUQ_B_PVCc","adh███ofi███l","17905573101052122","3500497510579654812"
"https://www.instagram.com/badespi_","fel███ear███opr█████████","https://www.instagram.com/feliphearaujoprofessor","2024-11-14T00:30:07.000Z","👏👏👏👏👏",1,1,"[{""likes_number"":0,""reply"":""@feliphearaujoprofessor 👏👏👏"",""reply_date"":""2024-11-14T12:38:36.000Z"",""reply_user"":""bad███i_""}]","null","null","https://www.instagram.com/p/DCUcCAHvEli","bad███i_","18250516438277155","3500546093244762466"
"https://www.instagram.com/badespi_","eli███eal███","https://www.instagram.com/elizeteal","2024-11-13T22:47:37.000Z","Parabéns!!",1,1,"[{""likes_number"":1,""reply"":""@elizeteal 👏👏❤️"",""reply_date"":""2024-11-14T12:38:47.000Z"",""reply_user"":""bad███i_""}]","null","null","https://www.instagram.com/p/DCUcCAHvEli","bad███i_","17940067160926591","3500546093244762466"
"https://www.instagram.com/adapi_pi","rod███ues███mun█████████","https://www.instagram.com/rodriguesraimunda_2005","2024-11-13T19:12:56.000Z","CPF, identidade, telefone, conta de luz, CAR , total de animais",1,2,"[{""likes_number"":1,""reply"":""@rodriguesraimunda_2005 parabéns. Tá bem por dentro do assunto!"",""reply_date"":""2024-11-13T19:31:42.000Z"",""reply_user"":""ada███pi""},{""likes_number"":1,""reply"":""@adapi_pi kkkk"",""reply_date"":""2024-11-13T21:04:52.000Z"",""reply_user"":""rod███ues███mun█████████""}]","null","null","https://www.instagram.com/p/DCUo-64yBmG","ada███pi","18067239949728586","3500603056071383430"
"https://www.instagram.com/gamilpiaui","rob███kel███","https://www.instagram.com/robertkelton","2024-11-14T08:49:59.000Z","Professor Matheus Carvalho referência no Direito Administrativo. 👏👏👏👏",1,1,"[{""likes_number"":0,""reply"":""👏👏🥇🥇"",""reply_date"":""2024-11-14T11:53:54.000Z"",""reply_user"":""esc███deg███rno█████████""}]","null","null","https://www.instagram.com/p/DCUhYQ4Pn2y","gam███iau███","18058348312875785","3500569613299514802"
"https://www.instagram.com/saudegovpi","aur███iei███2_","https://www.instagram.com/aureavieira22_","2024-11-14T20:32:04.000Z","Como conseguir a carretinha da Saúde, pra nossa cidade também?😍",1,3,"[{""likes_number"":1,""reply"":""@aureavieira22_ Existe um cronograma para que todas as cidades do estado recebam atendimento, mas a secretaria de saúde municipal da sua cidade pode entrar em contato on a secretaria do estado e informar o interesse e disposição. Para saber quando seu município será contemplado pelos atendimentos fique acompanhando nossas redes sociais e também a da Secretaria de Saúde do Estado (@saudegovpi). 😉"",""reply_date"":""2024-11-14T22:30:13.000Z"",""reply_user"":""pac███ela███ian██████""},{""likes_number"":1,""reply"":""@pactopelascriancaspi Obrigada 😍👏"",""reply_date"":""2024-11-14T22:31:38.000Z"",""reply_user"":""aur███iei███2_""},{""likes_number"":0,""reply"":""@aureavieira22_ Disponha 🤗"",""reply_date"":""2024-11-14T22:38:46.000Z"",""reply_user"":""pac███ela███ian██████""}]","null","null","https://www.instagram.com/p/DCR3VZSgPQJ","sau███ovp███","18014389199395516","3499821748264694793"
"https://www.instagram.com/cojuvpiaui","thi███san███lv","https://www.instagram.com/thiagosantoslv","2024-11-09T19:20:03.000Z","👏👏👏",1,1,"[{""likes_number"":0,""reply"":""@thiagosantoslv 👏👏🔥"",""reply_date"":""2024-11-09T19:20:16.000Z"",""reply_user"":""coj███iau███""}]","null","null","https://www.instagram.com/p/DCKW3Kjv49U","coj███iau███","18039966530184152","3497708608538251092"
"https://www.instagram.com/defesacivilpi","hel███nio███","https://www.instagram.com/helldaniomb","2024-11-09T02:48:40.000Z","👏👏👏👏 A melhor professora!!!",2,1,"[{""likes_number"":2,""reply"":""@helldaniomb 😍😍"",""reply_date"":""2024-11-09T11:42:36.000Z"",""reply_user"":""luz███tel███bar██████""}]","null","null","https://www.instagram.com/p/DCFfCeyPB_f","def███civ███i","17902317911982106","3496337195658911711"
"https://www.instagram.com/cojuvpiaui","thi███san███lv","https://www.instagram.com/thiagosantoslv","2024-11-07T23:08:39.000Z","👏👏👏👏",2,1,"[{""likes_number"":1,""reply"":""@thiagosantoslv 😍"",""reply_date"":""2024-11-07T23:12:32.000Z"",""reply_user"":""coj███iau███""}]","null","null","https://www.instagram.com/p/DCFoEnBvyw0","coj███iau███","18289229677227863","3496376924366646324"
"https://www.instagram.com/sadapiaui","rob███o.a███is4███","https://www.instagram.com/roberto.arrais43","2024-11-07T01:59:44.000Z","Dona Góes patrimônio histórico do EMATER/SADA👏👏👏👏",1,1,"[{""likes_number"":1,""reply"":""Dona Góes ..Pessoa linda do meu ❤️❤️"",""reply_date"":""2024-11-07T09:29:43.000Z"",""reply_user"":""ade███art███s""}]","null","null","https://www.instagram.com/p/DCDTG3Yve5h","sad███aui███","17891829531077605","3495721770441109089"
"https://www.instagram.com/cendfolpiaui","feh███","https://www.instagram.com/fehmag","2024-11-05T20:48:18.000Z","❤👏👏",1,1,"[{""likes_number"":1,""reply"":""@fehmag ❤️❤️"",""reply_date"":""2024-11-05T21:14:43.000Z"",""reply_user"":""luz███tel███bar██████""}]","null","null","https://www.instagram.com/p/DCAJSsFPKdg","cen███lpi███","18015905438342299","3494834177541187424"
"https://www.instagram.com/setur_pi","bar███ras███_pi█████████raf██████","https://www.instagram.com/barreiras_do_piaui_fotografias","2024-11-07T11:22:00.000Z","Faltou citar que aqui em Barreiras do Piauí tem as melhores cachoeiras nas Nascentes do Rio Parnaíba. 🔥❤️",1,1,"[{""likes_number"":0,""reply"":""@barreiras_do_piaui Vamos preparar mais conteúdos e ressaltar nossas belíssimas cachoeiras. 😍👏"",""reply_date"":""2024-11-07T12:09:49.000Z"",""reply_user"":""set███pi""}]","null","null","https://www.instagram.com/p/DCCOkLfPl4e","set███pi","18046381508078245","3495420319680585246"
"https://www.instagram.com/setur_pi","eli███ago███","https://www.instagram.com/elinegagomes","2024-11-06T18:26:16.000Z","😍😍😍",1,1,"[{""likes_number"":0,""reply"":""@elinegagomes ♥️☀️"",""reply_date"":""2024-11-07T12:10:45.000Z"",""reply_user"":""set███pi""}]","null","null","https://www.instagram.com/p/DCCOkLfPl4e","set███pi","18346147489193578","3495420319680585246"
"https://www.instagram.com/setur_pi","van███avv███tin███","https://www.instagram.com/vanessavvmartins","2024-11-05T18:52:19.000Z","Excelente!",2,1,"[{""likes_number"":0,""reply"":""@vanessavvmartins obrigado 🙏"",""reply_date"":""2024-11-05T20:15:59.000Z"",""reply_user"":""zen███mon███roo███""}]","null","null","https://www.instagram.com/p/DB_-0kcvn4J","set███pi","18468446746027389","3494788127296224777"
"https://www.instagram.com/cultura.pi","anj███myr███","https://www.instagram.com/anjos_myrlla","2024-11-05T01:04:25.000Z","Execelente post! Muito importante @cultura.pi, amei 😍",2,1,"[{""likes_number"":2,""reply"":""@anjos_myrlla 👏🏾😍"",""reply_date"":""2024-11-05T10:25:54.000Z"",""reply_user"":""cul███a.p███""}]","null","[""@cu███ra""]","https://www.instagram.com/p/DB9yLc0vnov","cul███a.p███","18045628417882561","3494169575098841647"
"https://www.instagram.com/badespi_","fel███ear███opr█████████","https://www.instagram.com/feliphearaujoprofessor","2024-11-02T16:57:54.000Z","👏👏👏👏",1,1,"[{""likes_number"":0,""reply"":""@feliphearaujoprofessor 👏👏"",""reply_date"":""2024-11-04T21:30:23.000Z"",""reply_user"":""bad███i_""}]","null","null","https://www.instagram.com/p/DB4FOZqvGOt","bad███i_","17973968966789768","3492564490891584429"
"https://www.instagram.com/seid.pi","ros███ara███soa██████","https://www.instagram.com/rosadearaujosoares","2024-11-05T17:33:16.000Z","E eu, enquanto Assistente Social, tive a alegria de encaminhar dezenas de Passes Livres para meus clientes PCDs da Reabilitação.❤️",1,1,"[{""likes_number"":0,""reply"":""@rosadearaujosoares 😍😍😍😍"",""reply_date"":""2024-11-06T11:18:48.000Z"",""reply_user"":""sei███i""}]","null","null","https://www.instagram.com/p/DB_kPaluo25","sei███i","18045890564081700","3494671224879615417"
"https://www.instagram.com/cojuvpiaui","luz███lva███","https://www.instagram.com/luzesilvaa","2024-10-31T18:56:14.000Z","espírito faminto kkkkk",1,1,"[{""likes_number"":0,""reply"":""@luzesilvaa 👻🔥"",""reply_date"":""2024-10-31T22:33:37.000Z"",""reply_user"":""coj███iau███""}]","null","null","https://www.instagram.com/p/DBzHiRwvNYP","coj███iau███","18040406179964157","3491167278001346063"
"https://www.instagram.com/seid.pi","nay███vei███nf","https://www.instagram.com/nayoliveiraenf","2024-11-04T17:33:19.000Z","Boa tarde..minha filha tem 2 anos e não RG ..posso leva- lá aí? Ela tem laudo PC e hodrocefalia",1,1,"[{""likes_number"":1,""reply"":""@nayoliveiraenf boa tarde! Pode sim! A Seid funciona de segunda a sexta, das 7h30 às 13h30"",""reply_date"":""2024-11-04T17:42:54.000Z"",""reply_user"":""sei███i""}]","null","null","https://www.instagram.com/p/DB07LtHJvUA","sei███i","18025802588622678","3491675900215751936"
"https://www.instagram.com/opapiaui","viv███uot███pia███","https://www.instagram.com/viviequoterapia","2024-10-29T20:47:30.000Z","O OPA,é revolução, tanto em tão pouco tempo e nas mãos das comunidades, Parabéns a todos os envolvidos.",1,1,"[{""likes_number"":0,""reply"":""@viviequoterapia Muito obrigado pelo reconhecimento! Esse é o propósito do OPA: transformar comunidades e realizar sonhos com a participação direta de todos. ❤️"",""reply_date"":""2024-10-29T21:54:37.000Z"",""reply_user"":""opa███ui""}]","null","null","https://www.instagram.com/p/DBuGzeuSeLd","opa███ui","18041401352158716","3489756687219942109"
"https://www.instagram.com/makersgym","sto███tri███","https://www.instagram.com/stopittrip","2024-10-27T08:50:48.000Z","How do we sign up if we're interested in performing?",2,1,"[{""likes_number"":0,""reply"":""@stopittrip performers enter their name on the list upon  arrival."",""reply_date"":""2024-11-02T02:33:05.000Z"",""reply_user"":""art███con███tap███""}]","null","null","https://www.instagram.com/p/DBY88T2p-vx","mak███gym███","18459893884065503","3483802339048418289"
"https://www.instagram.com/bolsas_publicitarias_ecomark","nra███","https://www.instagram.com/nrak18","2024-11-26T23:49:17.000Z","Me podrías apoyar con precios por favor",1,1,"[{""likes_number"":0,""reply"":""@nrak18 claro que si! Le mando un msj para mandar información."",""reply_date"":""2024-11-27T00:31:08.000Z"",""reply_user"":""bol███_pu███cit█████████mar███""}]","null","null","https://www.instagram.com/p/C-Dh5kbOIfa","bol███_pu███cit█████████mar███","18476545936025681","3423729233388144602"
"https://www.instagram.com/archdigest","she███cge███","https://www.instagram.com/shea_mcgee","2024-11-21T14:34:11.000Z","❤️❤️❤️",4,1,"[{""likes_number"":0,""reply"":""@shea_mcgee Hi Shea! I just bought my first flip property and you are my biggest inspiration 🫶 Can’t wait to use Studio McGee throughout the home!"",""reply_date"":""2024-11-23T20:16:25.000Z"",""reply_user"":""hud███gro███e""}]","null","null","https://www.instagram.com/p/DCm7w8kh6vq","arc███ges███","18114803395418252","3505752208270928874"
"https://www.instagram.com/archdigest","joa███.y.███g","https://www.instagram.com/joanna.y.gong","2024-11-21T18:09:47.000Z","Im sorry but this is actually the cutest thing ever @madelineomalley_ !!😫♥️🎀",0,1,"[{""likes_number"":0,""reply"":""@joanna.y.gong 🤣🤣🤣❤️"",""reply_date"":""2024-11-21T18:10:19.000Z"",""reply_user"":""mad███neo███ley███""}]","null","[""@ma███ine███lle███""]","https://www.instagram.com/reel/DCjcSsSPXzT","arc███ges███","18033741515106817","3504769364827929811"
"https://www.instagram.com/tridelta","kat███yer███","https://www.instagram.com/kate.byerly","2024-10-11T21:28:21.000Z","Love our CDCs!! @heyitsbrooke2",0,1,"[{""likes_number"":0,""reply"":""@kate.byerly i ❤️ kate!"",""reply_date"":""2024-10-11T21:58:57.000Z"",""reply_user"":""hey███bro███2""}]","null","[""@he███sbr███e2""]","https://www.instagram.com/p/DAcKSfrtHRE","tri███ta","18041512850483394","3466691064603374660"
"https://www.instagram.com/sara_sasso_toolin","eva███lis███odr██████","https://www.instagram.com/evangelistarodrigo81","2023-10-02T12:55:43.000Z","Super Music 👏🏾👏🏾👏🏾",2,1,"[{""likes_number"":1,""reply"":""@evangelistarodrigo81 🤩💃🏻"",""reply_date"":""2023-10-02T12:56:15.000Z"",""reply_user"":""sar███ass███ool███""}]","null","null","https://www.instagram.com/reel/Cx5X4_ELKvS","sar███ass███ool███","18228148888246527","3204697680927042514"
"https://www.instagram.com/tridelta","sop███yvo███hal███","https://www.instagram.com/sophiayvonnehall","2024-10-13T21:11:32.000Z","@marianapirelaa !",1,1,"[{""likes_number"":0,""reply"":""@sophiayvonnehall Nobody more than you❤️❤️❤️⭐️⭐️⭐️⭐️"",""reply_date"":""2024-10-13T21:31:00.000Z"",""reply_user"":""mar███api███aa""}]","null","[""@ma███nap███laa███""]","https://www.instagram.com/p/DA3p7ZTOnGM","tri███ta","18037125209471355","3474430039061852556"
"https://www.instagram.com/sara_sasso_toolin","sal███erl███","https://www.instagram.com/salvoferla","2023-10-02T19:08:17.000Z","😍😍😍😍",1,1,"[{""likes_number"":0,""reply"":""@salvoferla 🙌"",""reply_date"":""2023-10-02T20:30:21.000Z"",""reply_user"":""sar███ass███ool███""}]","null","null","https://www.instagram.com/reel/Cx5X4_ELKvS","sar███ass███ool███","17969523905476912","3204697680927042514"
